customer_id,first_name,last_name,gender,age,city,state,membership_level
21122,Oorja,Wali,Non‑binary,18,Aurangabad,Rajasthan,Bronze
21123,Arhaan,Yadav,Female,74,Vasai-Virar,Goa,Silver
21124,Zaina,Butala,Female,40,Thiruvananthapuram,Arunachal Pradesh,Platinum
21125,Diya,Buch,Non‑binary,47,Faridabad,Odisha,Silver
21126,Ivan,Rastogi,Female,85,Panvel,Maharashtra,Bronze
21127,Adah,Chowdhury,Female,53,Bareilly,Meghalaya,Platinum
21128,Shanaya,Raval,Non‑binary,34,Asansol,Assam,Bronze
21129,Saanvi,Date,Non‑binary,34,Barasat,Haryana,Bronze
21130,Eshani,Dasgupta,Non‑binary,27,Phusro,Punjab,Bronze
21131,Badal,Bobal,Female,53,Coimbatore,Uttar Pradesh,Platinum
21132,Riaan,Dani,Non‑binary,42,Imphal,Mizoram,Gold
21133,Arhaan,Dara,Non‑binary,66,Nanded,Telangana,Gold
21134,Ritvik,Bose,Male,74,Ramgarh,Uttarakhand,Bronze
21135,Nirvi,Sha,Female,69,Morena,Bihar,Bronze
21136,Nirvi,Rege,Other,63,Rewa,Assam,Platinum
21137,Anahita,Ghosh,Female,51,Chapra,Madhya Pradesh,Bronze
21138,Keya,Tailor,Non‑binary,33,Pondicherry,Punjab,Bronze
21139,Kimaya,Subramaniam,Female,48,Udupi,Punjab,Platinum
21140,Inaaya,Bajaj,Male,21,Allahabad,West Bengal,Bronze
21141,Adira,Upadhyay,Non‑binary,73,Eluru,Madhya Pradesh,Silver
21142,Rania,Datta,Male,67,Khandwa,Nagaland,Bronze
21143,Anahita,Basak,Other,37,Tiruppur,Manipur,Gold
21144,Sumer,Rajan,Non‑binary,78,Maheshtala,Telangana,Bronze
21145,Siya,Shenoy,Male,32,Tiruvottiyur,Gujarat,Silver
21146,Jivin,Boase,Other,75,Bhiwani,Goa,Gold
21147,Kabir,Lanka,Non‑binary,72,Rajkot,Arunachal Pradesh,Bronze
21148,Heer,Edwin,Other,80,Raebareli,Tamil Nadu,Platinum
21149,Amira,Dey,Other,59,Anand,Telangana,Silver
21150,Jayesh,Sen,Other,66,Orai,Sikkim,Bronze
21151,Reyansh,Arya,Non‑binary,38,Tadepalligudem,Haryana,Gold
21152,Piya,Soman,Female,23,Ghaziabad,Uttar Pradesh,Bronze
21153,Amani,Anand,Other,78,Ozhukarai,Assam,Gold
21154,Lagan,Ghose,Non‑binary,56,Kharagpur,Arunachal Pradesh,Bronze
21155,Mamooty,Uppal,Non‑binary,41,Gorakhpur,Bihar,Bronze
21156,Rohan,Kanda,Female,58,Ballia,Tripura,Bronze
21157,Emir,Dar,Other,55,Bareilly,Manipur,Bronze
21158,Arhaan,Kaur,Male,39,Kalyan-Dombivli,Odisha,Bronze
21159,Ehsaan,Tank,Other,42,Panvel,Tamil Nadu,Bronze
21160,Tarini,Tata,Female,83,Begusarai,Uttar Pradesh,Bronze
21161,Kismat,Sidhu,Other,84,Hajipur,Rajasthan,Bronze
21162,Faiyaz,Mani,Female,34,Siwan,Rajasthan,Silver
21163,Suhana,Sarin,Other,23,Haldia,Gujarat,Gold
21164,Jayant,Barad,Non‑binary,64,Salem,Meghalaya,Bronze
21165,Kashvi,Khanna,Other,38,Proddatur,Goa,Bronze
21166,Hrishita,Contractor,Other,25,Jalandhar,Tripura,Platinum
21167,Tarini,Gola,Other,35,Hindupur,Odisha,Bronze
21168,Yuvaan,Arora,Female,76,Nagercoil,Jharkhand,Silver
21169,Jayan,Sandal,Male,23,Patiala,Arunachal Pradesh,Gold
21170,Advik,Bhatt,Male,36,Mira-Bhayandar,West Bengal,Silver
21171,Jayant,Sheth,Female,42,Korba,Punjab,Bronze
21172,Seher,Dewan,Other,43,Ghaziabad,Assam,Bronze
21173,Azad,Mand,Male,77,Tadepalligudem,Tripura,Silver
21174,Adira,Maharaj,Female,21,Akola,Goa,Silver
21175,Mannat,Sengupta,Female,29,Rajahmundry,Assam,Gold
21176,Yuvaan,Hans,Non‑binary,41,Dibrugarh,Karnataka,Bronze
21177,Divij,Ganesh,Non‑binary,25,Alwar,Mizoram,Gold
21178,Akarsh,Verma,Other,65,Kota,Arunachal Pradesh,Bronze
21179,Vanya,Yohannan,Male,38,Gulbarga,Jharkhand,Bronze
21180,Divit,Dubey,Male,24,Kalyan-Dombivli,Nagaland,Bronze
21181,Sahil,Seshadri,Male,64,Chittoor,Maharashtra,Bronze
21182,Aaryahi,Dhaliwal,Other,73,Mau,Karnataka,Bronze
21183,Zaina,Chakrabarti,Other,52,Bhusawal,Sikkim,Silver
21184,Kabir,Jaggi,Male,35,Sikar,Maharashtra,Silver
21185,Darshit,Buch,Other,71,Amravati,Himachal Pradesh,Bronze
21186,Manjari,Talwar,Other,62,Bhalswa Jahangir Pur,Meghalaya,Bronze
21187,Nirvi,Varty,Non‑binary,58,Amravati,Goa,Gold
21188,Kabir,Subramanian,Other,78,Thane,Uttarakhand,Gold
21189,Jayesh,Chana,Male,22,Korba,Manipur,Bronze
21190,Tiya,Soni,Female,56,Haldia,Uttar Pradesh,Bronze
21191,Anahi,Dara,Other,48,Arrah,West Bengal,Silver
21192,Ranbir,Chakrabarti,Male,85,Aligarh,Sikkim,Bronze
21193,Lagan,Varty,Non‑binary,21,Haldia,Meghalaya,Bronze
21194,Aaryahi,Ben,Male,52,Rewa,Arunachal Pradesh,Gold
21195,Anaya,Sundaram,Female,70,Shahjahanpur,Nagaland,Silver
21196,Misha,Uppal,Other,61,Mira-Bhayandar,Arunachal Pradesh,Silver
21197,Vedika,Dani,Male,48,Medininagar,Sikkim,Silver
21198,Badal,Choudhury,Non‑binary,41,Satara,Andhra Pradesh,Bronze
21199,Romil,Jhaveri,Female,56,Karawal Nagar,Chhattisgarh,Gold
21200,Ryan,Chandran,Other,45,Ramagundam,Arunachal Pradesh,Bronze
21201,Rania,Rao,Other,37,Surendranagar Dudhrej,Mizoram,Bronze
21202,Piya,Ramaswamy,Male,70,Mehsana,Himachal Pradesh,Bronze
21203,Trisha,Chowdhury,Female,81,Burhanpur,Andhra Pradesh,Bronze
21204,Mannat,Kaur,Other,78,South Dumdum,Himachal Pradesh,Bronze
21205,Aaryahi,Gill,Male,71,Thrissur,Bihar,Gold
21206,Urvi,Shukla,Other,48,Mysore,Assam,Bronze
21207,Parinaaz,Wagle,Male,73,Indore,Haryana,Bronze
21208,Yuvraj,Gandhi,Other,52,Jamnagar,Punjab,Gold
21209,Lakshay,Singhal,Non‑binary,20,Maheshtala,Haryana,Bronze
21210,Gatik,Devi,Non‑binary,48,Machilipatnam,Goa,Silver
21211,Aarna,Kohli,Non‑binary,42,Katni,Tripura,Platinum
21212,Rati,Rajagopal,Other,26,Sangli-Miraj & Kupwad,Punjab,Silver
21213,Advika,Sangha,Male,28,Bidar,Manipur,Bronze
21214,Bhavin,Srivastava,Other,41,Chittoor,Tripura,Silver
21215,Tanya,Cherian,Female,37,Etawah,Bihar,Bronze
21216,Armaan,Chandran,Non‑binary,35,South Dumdum,Punjab,Gold
21217,Rohan,Bassi,Non‑binary,60,Gangtok,West Bengal,Bronze
21218,Nitya,Cherian,Non‑binary,31,Jamnagar,Manipur,Silver
21219,Tushar,Balan,Male,62,Gudivada,Kerala,Platinum
21220,Chirag,Arya,Male,84,Tirupati,Manipur,Silver
21221,Shamik,Dutt,Female,73,Chittoor,Tripura,Bronze
21222,Oorja,Banerjee,Male,71,Mumbai,Punjab,Bronze
21223,Anay,Sahota,Other,29,Chandigarh,Bihar,Silver
21224,Ehsaan,Raju,Female,28,Shivpuri,Jharkhand,Gold
21225,Alia,Bahl,Female,33,Mehsana,Rajasthan,Bronze
21226,Damini,Solanki,Non‑binary,49,Nadiad,Jharkhand,Bronze
21227,Mishti,Ranganathan,Female,59,Mau,Sikkim,Silver
21228,Aradhya,Chand,Female,21,Dindigul,Bihar,Bronze
21229,Samar,Kari,Other,42,Raichur,Nagaland,Bronze
21230,Vaibhav,Yogi,Non‑binary,50,Jaunpur,Madhya Pradesh,Bronze
21231,Ivana,Brar,Non‑binary,83,Rewa,Meghalaya,Bronze
21232,Alia,Banik,Male,52,Pune,Gujarat,Bronze
21233,Nishith,Tank,Other,60,Karawal Nagar,Bihar,Gold
21234,Ojas,Shanker,Male,32,Bhiwani,Sikkim,Bronze
21235,Abram,Chacko,Non‑binary,64,Kishanganj,Andhra Pradesh,Bronze
21236,Mohanlal,Kibe,Non‑binary,20,Pudukkottai,West Bengal,Silver
21237,Samar,Bandi,Male,30,Tirupati,Jharkhand,Bronze
21238,Lavanya,Sampath,Male,72,Rajahmundry,Uttarakhand,Bronze
21239,Vardaniya,Golla,Male,35,Burhanpur,Chhattisgarh,Bronze
21240,Myra,Chawla,Female,68,Bhusawal,Nagaland,Bronze
21241,Madhup,Brahmbhatt,Other,36,Dhanbad,Kerala,Bronze
21242,Jayant,Dube,Male,26,Sambalpur,Haryana,Bronze
21243,Kashvi,Vaidya,Other,70,Chandigarh,Goa,Bronze
21244,Renee,Sarraf,Male,60,Burhanpur,Meghalaya,Bronze
21245,Anya,Thakkar,Male,20,Chandrapur,West Bengal,Bronze
21246,Tanya,Mani,Other,75,Tirunelveli,Gujarat,Silver
21247,Damini,Walla,Other,56,Chandigarh,Arunachal Pradesh,Silver
21248,Nirvaan,Karan,Other,18,Agartala,Sikkim,Silver
21249,Arnav,Goswami,Non‑binary,21,Delhi,Punjab,Bronze
21250,Manjari,Wable,Non‑binary,68,Proddatur,Jharkhand,Bronze
21251,Riya,Samra,Non‑binary,73,Fatehpur,Kerala,Bronze
21252,Mahika,Guha,Non‑binary,70,Eluru,Telangana,Platinum
21253,Aarna,Keer,Non‑binary,26,Dibrugarh,Himachal Pradesh,Bronze
21254,Shalv,Karan,Female,26,Durg,Haryana,Bronze
21255,Eva,Bahl,Male,82,Gulbarga,Tamil Nadu,Silver
21256,Kavya,Luthra,Male,40,Mumbai,Himachal Pradesh,Bronze
21257,Rohan,Kade,Female,53,Arrah,Tamil Nadu,Bronze
21258,Pari,Hans,Non‑binary,85,Gopalpur,Karnataka,Gold
21259,Nayantara,Kannan,Other,81,Dibrugarh,West Bengal,Bronze
21260,Anika,Ahuja,Male,84,Bettiah,Mizoram,Bronze
21261,Indranil,Rattan,Male,44,Serampore,Gujarat,Bronze
21262,Aradhya,Ratta,Male,53,Sirsa,West Bengal,Gold
21263,Ojas,Konda,Other,53,Vasai-Virar,Mizoram,Bronze
21264,Siya,Sankar,Male,47,Thoothukudi,Manipur,Gold
21265,Aniruddh,Atwal,Female,23,Warangal,Goa,Silver
21266,Zaina,Ganguly,Female,75,Darbhanga,Bihar,Platinum
21267,Tiya,Kuruvilla,Non‑binary,29,Tirunelveli,Andhra Pradesh,Bronze
21268,Kiara,Thaker,Male,33,Katni,Mizoram,Bronze
21269,Tiya,Sani,Non‑binary,41,Amaravati,Himachal Pradesh,Silver
21270,Manjari,Srivastava,Non‑binary,84,Pimpri-Chinchwad,Haryana,Silver
21271,Oorja,Chaudhry,Female,26,Ambarnath,Rajasthan,Silver
21272,Jhanvi,Sandhu,Female,68,Ujjain,Uttarakhand,Silver
21273,Nakul,Sankaran,Female,66,Haridwar,Haryana,Silver
21274,Nirvi,Chaudhari,Non‑binary,29,Berhampore,Manipur,Silver
21275,Drishya,Rajagopalan,Other,50,Latur,Assam,Bronze
21276,Shamik,Goda,Female,83,Bhatpara,Goa,Bronze
21277,Seher,Kadakia,Female,61,Bhavnagar,Rajasthan,Gold
21278,Shaan,Gokhale,Female,31,Gaya,Goa,Platinum
21279,Aayush,Boase,Female,61,Khammam,Jharkhand,Bronze
21280,Pihu,Chada,Male,45,Kolhapur,Tripura,Bronze
21281,Indranil,Bora,Female,57,Kochi,Meghalaya,Gold
21282,Siya,Brahmbhatt,Non‑binary,28,Ambala,Arunachal Pradesh,Bronze
21283,Piya,Garde,Other,79,Bhilai,Nagaland,Gold
21284,Aayush,Choudhry,Female,19,Rewa,Tripura,Bronze
21285,Darshit,Mannan,Female,28,Bihar Sharif,Telangana,Silver
21286,Ayesha,Tailor,Male,20,Hyderabad,Assam,Bronze
21287,Heer,Hora,Non‑binary,58,Maheshtala,Nagaland,Gold
21288,Purab,Wali,Female,57,Solapur,Nagaland,Bronze
21289,Sahil,Buch,Male,83,Salem,Goa,Bronze
21290,Krish,Cherian,Female,34,Kadapa,Haryana,Gold
21291,Hiran,Bhatti,Non‑binary,76,Kollam,Nagaland,Silver
21292,Mahika,Joshi,Other,43,Satara,Haryana,Bronze
21293,Mahika,Walla,Male,55,Sambhal,Odisha,Silver
21294,Lavanya,Sachdev,Other,51,Latur,Uttar Pradesh,Platinum
21295,Hunar,Chhabra,Female,71,Kozhikode,Arunachal Pradesh,Gold
21296,Yuvaan,Uppal,Male,74,Nizamabad,Punjab,Bronze
21297,Dishani,Borde,Male,39,Ozhukarai,Bihar,Bronze
21298,Vanya,Kade,Other,80,Navi Mumbai,Rajasthan,Bronze
21299,Ishita,Lanka,Female,43,Gopalpur,Telangana,Bronze
21300,Ojas,Bhatti,Male,52,Nagpur,Bihar,Bronze
21301,Kiara,Madan,Male,66,Patna,Chhattisgarh,Bronze
21302,Urvi,Sharma,Male,29,Ozhukarai,Manipur,Silver
21303,Kaira,Gola,Female,77,Kochi,Andhra Pradesh,Bronze
21304,Vivaan,Dasgupta,Other,84,Haldia,Tamil Nadu,Bronze
21305,Yuvraj,Walla,Male,64,Kharagpur,Andhra Pradesh,Silver
21306,Myra,Soman,Male,76,Nagpur,Assam,Bronze
21307,Nirvi,Tailor,Male,82,Agartala,Uttar Pradesh,Gold
21308,Ela,Sunder,Non‑binary,73,Gulbarga,Goa,Bronze
21309,Jhanvi,Wadhwa,Other,25,Silchar,Assam,Silver
21310,Tanya,Trivedi,Female,64,Nanded,Chhattisgarh,Gold
21311,Keya,Master,Male,53,Udaipur,Mizoram,Platinum
21312,Vanya,Vig,Other,24,Singrauli,Punjab,Silver
21313,Romil,Chana,Male,81,Nanded,Bihar,Bronze
21314,Rati,Roy,Other,76,Bhatpara,Kerala,Bronze
21315,Yasmin,Dara,Non‑binary,74,Rohtak,Goa,Bronze
21316,Raunak,Sharaf,Male,51,Tirupati,Madhya Pradesh,Gold
21317,Miraan,Date,Male,72,Hospet,Tripura,Bronze
21318,Amira,Deol,Male,70,Firozabad,Sikkim,Silver
21319,Yakshit,Shankar,Female,53,Dewas,Tamil Nadu,Silver
21320,Vardaniya,Bhargava,Female,32,Machilipatnam,Mizoram,Silver
21321,Ivana,Tara,Male,48,Madhyamgram,Rajasthan,Bronze
21322,Kavya,Deshmukh,Non‑binary,55,Suryapet,Arunachal Pradesh,Silver
21323,Faiyaz,Hora,Non‑binary,36,Gurgaon,Karnataka,Bronze
21324,Dhanuk,Hora,Other,70,Gangtok,Uttar Pradesh,Silver
21325,Anya,Sodhi,Other,69,Rajpur Sonarpur,Gujarat,Silver
21326,Vedika,Din,Male,70,Nellore,West Bengal,Silver
21327,Heer,Sagar,Male,65,Kavali,Assam,Bronze
21328,Hridaan,Mahajan,Female,29,Bhiwani,Manipur,Gold
21329,Shray,Din,Other,25,Karawal Nagar,Maharashtra,Gold
21330,Amira,Tripathi,Other,47,Shahjahanpur,Jharkhand,Bronze
21331,Hazel,Khalsa,Other,69,Moradabad,Nagaland,Bronze
21332,Zain,Sodhi,Non‑binary,32,Haldia,Sikkim,Silver
21333,Shanaya,Sahni,Male,79,Katni,West Bengal,Bronze
21334,Faiyaz,Kaur,Female,42,Kavali,Tripura,Bronze
21335,Vaibhav,Reddy,Male,71,Ahmedabad,Tripura,Gold
21336,Jayesh,Upadhyay,Other,77,Kochi,Assam,Bronze
21337,Seher,Keer,Female,47,Jalandhar,Punjab,Silver
21338,Anaya,Srivastava,Male,80,Machilipatnam,Punjab,Bronze
21339,Ranbir,Shere,Non‑binary,68,Surat,Chhattisgarh,Gold
21340,Vidur,Bahl,Male,46,Guntakal,Maharashtra,Bronze
21341,Akarsh,Edwin,Male,64,Surat,Tripura,Bronze
21342,Myra,Bahri,Male,21,Panvel,Gujarat,Silver
21343,Damini,Gill,Female,40,Kottayam,Karnataka,Silver
21344,Stuvan,Sathe,Other,52,Aurangabad,Maharashtra,Silver
21345,Romil,Bera,Male,30,Tadipatri,Tripura,Bronze
21346,Anahita,Ahuja,Non‑binary,30,Anantapur,Punjab,Bronze
21347,Tara,Madan,Other,84,Jhansi,Tamil Nadu,Bronze
21348,Madhup,Agate,Male,28,Saharanpur,Gujarat,Bronze
21349,Kabir,Khatri,Non‑binary,39,Bellary,Odisha,Bronze
21350,Hridaan,Deol,Female,61,Agra,Tamil Nadu,Gold
21351,Chirag,Ghosh,Non‑binary,83,Arrah,Chhattisgarh,Bronze
21352,Aradhya,Grover,Non‑binary,66,Shahjahanpur,Punjab,Bronze
21353,Myra,Butala,Non‑binary,59,Moradabad,Haryana,Bronze
21354,Oorja,Mahajan,Male,68,Amravati,Uttarakhand,Silver
21355,Riya,Salvi,Female,71,Thiruvananthapuram,Jharkhand,Bronze
21356,Pihu,Gade,Other,24,Sambhal,Meghalaya,Bronze
21357,Shalv,Bhagat,Other,47,Nagaon,Chhattisgarh,Bronze
21358,Gatik,Lall,Male,62,Karimnagar,Haryana,Bronze
21359,Madhav,Lanka,Male,84,Dibrugarh,Arunachal Pradesh,Bronze
21360,Vedika,Karnik,Other,19,Malegaon,Uttar Pradesh,Gold
21361,Shamik,Chahal,Female,81,Unnao,Jharkhand,Gold
21362,Ivan,Cherian,Female,45,Tiruppur,Nagaland,Silver
21363,Mamooty,Chadha,Non‑binary,70,Thanjavur,Manipur,Bronze
21364,Amira,Dhaliwal,Non‑binary,68,Solapur,Mizoram,Bronze
21365,Yakshit,Bora,Female,64,Mau,Rajasthan,Bronze
21366,Ishita,Bhatia,Male,26,Miryalaguda,Kerala,Bronze
21367,Keya,Seshadri,Other,35,Mangalore,Nagaland,Platinum
21368,Heer,Banik,Female,74,Lucknow,Manipur,Bronze
21369,Suhana,Kadakia,Male,78,Kottayam,Uttarakhand,Bronze
21370,Anika,Rout,Male,52,Muzaffarnagar,Tamil Nadu,Silver
21371,Kimaya,Ray,Non‑binary,40,Nagaon,Arunachal Pradesh,Platinum
21372,Jayant,Seth,Other,34,Tiruchirappalli,Gujarat,Silver
21373,Baiju,Khosla,Other,62,Bulandshahr,Uttar Pradesh,Bronze
21374,Rania,Hans,Non‑binary,50,Sultan Pur Majra,Kerala,Bronze
21375,Samar,Balay,Non‑binary,19,Bettiah,Uttarakhand,Bronze
21376,Misha,Sabharwal,Other,70,Ujjain,Gujarat,Gold
21377,Yuvaan,Sridhar,Non‑binary,85,Dehri,West Bengal,Gold
21378,Saanvi,Wali,Female,39,Bhind,Tripura,Bronze
21379,Kabir,Yogi,Female,64,Bhalswa Jahangir Pur,Odisha,Bronze
21380,Arhaan,Wagle,Female,85,Ulhasnagar,Maharashtra,Bronze
21381,Hridaan,Cheema,Female,53,Jaipur,Kerala,Bronze
21382,Divit,Luthra,Male,42,Gulbarga,Andhra Pradesh,Bronze
21383,Saanvi,Rajagopalan,Non‑binary,35,Cuttack,Uttar Pradesh,Bronze
21384,Yuvraj,Shah,Male,42,Karawal Nagar,Karnataka,Silver
21385,Eshani,Bobal,Male,58,Bhagalpur,Manipur,Platinum
21386,Ryan,Gola,Female,24,Kharagpur,Nagaland,Bronze
21387,Romil,Deo,Female,56,Bidar,Kerala,Bronze
21388,Hrishita,Ratti,Non‑binary,25,Karimnagar,Kerala,Bronze
21389,Anahita,Dass,Other,23,Hubli–Dharwad,Punjab,Bronze
21390,Purab,Dhingra,Male,51,Panipat,Tripura,Silver
21391,Aniruddh,Bhasin,Female,40,Chinsurah,Punjab,Gold
21392,Aradhya,Contractor,Non‑binary,35,Bhavnagar,Gujarat,Bronze
21393,Darshit,Cheema,Other,30,Alwar,Manipur,Bronze
21394,Dishani,Maharaj,Female,75,Nadiad,Chhattisgarh,Bronze
21395,Manikya,Cheema,Male,55,Nagpur,Nagaland,Silver
21396,Hrishita,Sur,Female,71,Bhilwara,Karnataka,Silver
21397,Kiaan,Karnik,Other,56,Guwahati,Andhra Pradesh,Silver
21398,Ahana,Bajaj,Other,77,Gaya,Assam,Bronze
21399,Darshit,Tella,Other,52,Fatehpur,Maharashtra,Silver
21400,Raunak,Sant,Male,74,Bardhaman,Bihar,Silver
21401,Madhav,Barad,Other,77,Jhansi,Rajasthan,Bronze
21402,Ishita,Cherian,Female,40,Arrah,Tripura,Bronze
21403,Chirag,Soman,Male,79,Nandyal,Sikkim,Silver
21404,Kaira,Bose,Non‑binary,25,New Delhi,Rajasthan,Bronze
21405,Gatik,Garde,Other,68,Hindupur,Karnataka,Bronze
21406,Romil,Sachdev,Other,49,Begusarai,Goa,Bronze
21407,Akarsh,Choudhry,Non‑binary,67,Alappuzha,Telangana,Bronze
21408,Anika,Bawa,Other,83,Naihati,Rajasthan,Gold
21409,Keya,Bajaj,Male,42,Dhanbad,Himachal Pradesh,Bronze
21410,Madhup,Lad,Female,45,Yamunanagar,Karnataka,Bronze
21411,Rati,Bhardwaj,Other,58,Panvel,Tripura,Silver
21412,Manjari,Bassi,Non‑binary,53,Nagpur,Uttarakhand,Bronze
21413,Manjari,Bava,Male,57,Raurkela Industrial Township,Nagaland,Platinum
21414,Abram,Shenoy,Male,44,Ramagundam,Uttar Pradesh,Bronze
21415,Vardaniya,Keer,Male,65,Ranchi,West Bengal,Gold
21416,Zoya,Sandal,Female,43,Rampur,Punjab,Bronze
21417,Mehul,Andra,Female,46,Jalandhar,Telangana,Gold
21418,Advik,Jhaveri,Other,22,Hapur,Karnataka,Silver
21419,Khushi,Sami,Non‑binary,18,Kochi,Bihar,Gold
21420,Vihaan,Bhandari,Other,67,Ratlam,Mizoram,Silver
21421,Vardaniya,Ahluwalia,Female,56,Morena,Meghalaya,Bronze
21422,Anya,Dave,Male,54,Patiala,Manipur,Gold
21423,Reyansh,Kunda,Other,31,Siliguri,Meghalaya,Silver
21424,Anya,Hari,Other,31,Dharmavaram,Goa,Silver
21425,Vidur,Sathe,Non‑binary,20,Jalna,Madhya Pradesh,Silver
21426,Anahita,Sampath,Female,28,Shahjahanpur,Jharkhand,Bronze
21427,Kiaan,Sarkar,Male,80,Ambattur,Mizoram,Bronze
21428,Anya,Upadhyay,Female,27,Farrukhabad,Goa,Bronze
21429,Anay,Rege,Male,81,Berhampur,West Bengal,Bronze
21430,Ojas,Bhalla,Female,77,Chapra,Bihar,Silver
21431,Anay,Ratti,Female,72,Panvel,Arunachal Pradesh,Bronze
21432,Shalv,Thaker,Male,41,Coimbatore,Punjab,Bronze
21433,Nayantara,Gour,Female,68,Madurai,Gujarat,Gold
21434,Shalv,Koshy,Female,39,Bhiwandi,Chhattisgarh,Bronze
21435,Shanaya,Chandran,Other,82,Tirunelveli,Tripura,Platinum
21436,Vidur,Grewal,Male,28,Rajahmundry,Karnataka,Silver
21437,Faiyaz,Rao,Female,45,Jehanabad,Jharkhand,Bronze
21438,Jayant,Wadhwa,Other,71,Malda,Assam,Bronze
21439,Vidur,Vohra,Other,76,Korba,Maharashtra,Gold
21440,Anika,Jaggi,Other,73,Malda,Uttarakhand,Silver
21441,Romil,Bains,Female,85,Tiruvottiyur,Nagaland,Bronze
21442,Ranbir,Mangat,Male,69,Nagercoil,Mizoram,Bronze
21443,Amira,Kanda,Female,52,Mathura,Karnataka,Bronze
21444,Ivan,Cherian,Non‑binary,70,Ahmednagar,Assam,Silver
21445,Chirag,Chauhan,Other,81,Davanagere,Chhattisgarh,Bronze
21446,Nirvi,Babu,Male,45,Buxar,Telangana,Gold
21447,Siya,Thaker,Female,35,Chinsurah,Punjab,Bronze
21448,Inaaya,Brar,Male,28,Gulbarga,Assam,Gold
21449,Himmat,Cherian,Male,74,Sambalpur,Odisha,Gold
21450,Anay,Contractor,Other,69,Sultan Pur Majra,West Bengal,Silver
21451,Urvi,Arya,Other,46,Patiala,Kerala,Bronze
21452,Neelofar,Karan,Non‑binary,78,Panihati,Haryana,Bronze
21453,Yasmin,Babu,Non‑binary,37,Morena,Manipur,Silver
21454,Hridaan,Bhargava,Other,36,Motihari,Haryana,Bronze
21455,Purab,Tak,Non‑binary,29,Ulhasnagar,Uttarakhand,Gold
21456,Misha,Buch,Non‑binary,19,Yamunanagar,Manipur,Bronze
21457,Ryan,Bir,Other,32,Jammu,Rajasthan,Bronze
21458,Mamooty,Gour,Other,31,Lucknow,Kerala,Bronze
21459,Inaaya,Dutta,Female,83,Hosur,Uttarakhand,Gold
21460,Rhea,Bakshi,Non‑binary,78,Sagar,Madhya Pradesh,Bronze
21461,Emir,Badal,Other,52,Tirupati,Karnataka,Silver
21462,Hansh,Kuruvilla,Non‑binary,79,Morena,Odisha,Bronze
21463,Vihaan,Goswami,Female,85,Ahmedabad,Chhattisgarh,Silver
21464,Samiha,Sankar,Male,81,Bharatpur,Jharkhand,Silver
21465,Diya,Sarma,Female,36,Haridwar,Mizoram,Silver
21466,Manikya,Chand,Male,45,Chapra,Bihar,Silver
21467,Heer,Bhakta,Female,80,Uluberia,Punjab,Gold
21468,Yasmin,Goswami,Non‑binary,71,Sambhal,Andhra Pradesh,Silver
21469,Kaira,Basak,Male,38,Tiruvottiyur,Uttar Pradesh,Bronze
21470,Rohan,Samra,Female,28,Hubli–Dharwad,Mizoram,Gold
21471,Tarini,Kalla,Male,68,Mysore,Uttarakhand,Bronze
21472,Diya,Bhargava,Female,26,Ludhiana,Rajasthan,Silver
21473,Mishti,Seshadri,Other,79,Hajipur,Rajasthan,Bronze
21474,Indranil,Balan,Female,62,Bhilai,West Bengal,Bronze
21475,Shlok,Doctor,Other,80,Agra,Tripura,Bronze
21476,Nehmat,Kanda,Female,47,Gangtok,Karnataka,Gold
21477,Emir,Kibe,Non‑binary,71,Agartala,Rajasthan,Silver
21478,Armaan,Chadha,Other,38,Bhalswa Jahangir Pur,Sikkim,Bronze
21479,Abram,Bahl,Male,75,Kavali,Tripura,Bronze
21480,Zain,Loke,Female,29,Nandyal,Punjab,Bronze
21481,Aniruddh,Koshy,Female,43,Bahraich,Goa,Bronze
21482,Devansh,Ramachandran,Non‑binary,80,Mathura,Haryana,Silver
21483,Rati,Ahuja,Other,48,Jhansi,Chhattisgarh,Bronze
21484,Advik,Loyal,Other,27,Machilipatnam,Sikkim,Silver
21485,Manikya,Seshadri,Other,36,Dhanbad,Mizoram,Silver
21486,Kavya,Dar,Other,69,Gwalior,Rajasthan,Bronze
21487,Yuvaan,Kalita,Non‑binary,85,Belgaum,Madhya Pradesh,Silver
21488,Shray,Rastogi,Non‑binary,84,Bhilwara,Manipur,Bronze
21489,Stuvan,Dora,Male,67,Pali,Karnataka,Bronze
21490,Reyansh,Chatterjee,Male,47,Panvel,Goa,Bronze
21491,Vaibhav,Srinivas,Male,69,Dhule,Assam,Bronze
21492,Aradhya,Rastogi,Other,37,Varanasi,Arunachal Pradesh,Silver
21493,Shanaya,Krish,Non‑binary,36,Nagaon,Chhattisgarh,Silver
21494,Myra,Manne,Non‑binary,33,Mira-Bhayandar,Andhra Pradesh,Bronze
21495,Lakshit,Sunder,Male,70,Karimnagar,Himachal Pradesh,Bronze
21496,Nitara,Shanker,Male,27,Tumkur,Telangana,Silver
21497,Neysa,Kara,Male,69,Uluberia,Gujarat,Silver
21498,Kiaan,Sankar,Non‑binary,72,Jalgaon,Gujarat,Silver
21499,Anya,Singhal,Other,18,Bhalswa Jahangir Pur,Chhattisgarh,Platinum
21500,Divit,Krishna,Female,45,Ongole,Assam,Silver
21501,Mohanlal,Din,Female,73,Alappuzha,Odisha,Bronze
21502,Jayant,Shere,Non‑binary,78,Gwalior,Rajasthan,Bronze
21503,Priyansh,Cheema,Female,55,Nadiad,Gujarat,Bronze
